,Concentration,Cell,Experimental,Ligand,Predicted,Animal
11,-10.6689075,Macrophage,0.0,hIL13,0.03736181950315761,Human
12,-9.890756252,Macrophage,0.2699363534,hIL13,0.17858826579863835,Human
13,-9.112605002,Macrophage,0.7538031311000001,hIL13,0.4824743154305858,Human
14,-8.334453751,Macrophage,0.9278264656999999,hIL13,0.6712637717466267,Human
15,-7.556302501,Macrophage,0.8303623958,hIL13,0.7033165092383458,Human
0,-13.2483,Macrophage,0.00943415,mIL4,0.0020079646499698285,Mouse
1,-12.7712,Macrophage,0.011704019999999999,mIL4,0.005999555350049646,Mouse
2,-12.2941,Macrophage,0.030584129999999998,mIL4,0.017784825939385546,Mouse
3,-11.817,Macrophage,0.06566071,mIL4,0.05152301394325351,Mouse
4,-11.3398,Macrophage,0.2448031,mIL4,0.1401773462692406,Mouse
5,-10.8627,Macrophage,0.5819378,mIL4,0.3285828606464832,Mouse
6,-10.3856,Macrophage,0.9608996000000001,mIL4,0.5953007692127611,Mouse
7,-9.90849,Macrophage,1.013367,mIL4,0.8161402272481951,Mouse
8,-9.43136,Macrophage,0.873356,mIL4,0.9313077420834065,Mouse
9,-8.95424,Macrophage,1.0251649999999999,mIL4,0.977271376977115,Mouse
10,-8.47712,Macrophage,0.9538890999999999,mIL4,0.9936070299103142,Mouse
11,-8.0,Macrophage,1.064321,mIL4,0.999141889263072,Mouse
12,-13.2483,Macrophage,0.02224945,mIL4,0.0020079646499698285,Mouse
13,-12.7712,Macrophage,0.02350261,mIL4,0.005999555350049646,Mouse
14,-12.2941,Macrophage,0.02579612,mIL4,0.017784825939385546,Mouse
15,-11.817,Macrophage,0.07823957,mIL4,0.05152301394325351,Mouse
16,-11.3398,Macrophage,0.2869139,mIL4,0.1401773462692406,Mouse
17,-10.8627,Macrophage,0.6711484,mIL4,0.3285828606464832,Mouse
18,-10.3856,Macrophage,0.8541094,mIL4,0.5953007692127611,Mouse
19,-9.90849,Macrophage,0.9412747,mIL4,0.8161402272481951,Mouse
20,-9.43136,Macrophage,0.9910463,mIL4,0.9313077420834065,Mouse
21,-8.95424,Macrophage,1.093344,mIL4,0.977271376977115,Mouse
22,-8.47712,Macrophage,1.091228,mIL4,0.9936070299103142,Mouse
23,-8.0,Macrophage,1.085742,mIL4,0.999141889263072,Mouse
24,-13.2483,Macrophage,0.00497105,mIL4,0.0020079646499698285,Mouse
25,-12.7712,Macrophage,0.00811658,mIL4,0.005999555350049646,Mouse
26,-12.2941,Macrophage,0.02711143,mIL4,0.017784825939385546,Mouse
27,-11.817,Macrophage,0.06493261,mIL4,0.05152301394325351,Mouse
28,-11.3398,Macrophage,0.3184188,mIL4,0.1401773462692406,Mouse
29,-10.8627,Macrophage,0.6758852000000001,mIL4,0.3285828606464832,Mouse
30,-10.3856,Macrophage,0.9710496000000001,mIL4,0.5953007692127611,Mouse
31,-9.90849,Macrophage,1.0074379999999998,mIL4,0.8161402272481951,Mouse
32,-9.43136,Macrophage,0.9685781,mIL4,0.9313077420834065,Mouse
33,-8.95424,Macrophage,1.1097709999999998,mIL4,0.977271376977115,Mouse
34,-8.47712,Macrophage,0.9728283000000001,mIL4,0.9936070299103142,Mouse
35,-8.0,Macrophage,1.079196,mIL4,0.999141889263072,Mouse
36,-13.2483,Macrophage,0.0023310600000000002,mIL4,0.0020079646499698285,Mouse
37,-12.7712,Macrophage,0.16473749999999998,mIL4,0.005999555350049646,Mouse
38,-12.2941,Macrophage,0.010335289999999999,mIL4,0.017784825939385546,Mouse
39,-11.817,Macrophage,0.04516074,mIL4,0.05152301394325351,Mouse
40,-11.3398,Macrophage,0.2768155,mIL4,0.1401773462692406,Mouse
41,-10.8627,Macrophage,0.6747244000000001,mIL4,0.3285828606464832,Mouse
42,-10.3856,Macrophage,0.9421969,mIL4,0.5953007692127611,Mouse
43,-9.90849,Macrophage,0.9083450999999999,mIL4,0.8161402272481951,Mouse
44,-9.43136,Macrophage,1.113731,mIL4,0.9313077420834065,Mouse
45,-8.95424,Macrophage,1.042114,mIL4,0.977271376977115,Mouse
46,-8.47712,Macrophage,1.0061,mIL4,0.9936070299103142,Mouse
47,-8.0,Macrophage,1.088773,mIL4,0.999141889263072,Mouse
48,-13.75133342,Macrophage,0.0,mIL4,0.0006314225061704856,Mouse
49,-12.90623538,Macrophage,0.0,mIL4,0.00440330884818708,Mouse
50,-12.06113734,Macrophage,0.00942363928,mIL4,0.030031326997090005,Mouse
51,-11.2160393,Macrophage,0.2875483445,mIL4,0.1781780232580427,Mouse
52,-10.37094126,Macrophage,0.9373549665,mIL4,0.6034298117318628,Mouse
53,-9.525843224,Macrophage,1.04132629,mIL4,0.9156079354082073,Mouse
54,-8.680745184,Macrophage,0.9971795113999999,mIL4,0.9886673575886818,Mouse
55,-7.835647144,Macrophage,0.8860201868,mIL4,1.0,Mouse
56,-13.75133342,Macrophage,0.0,mIL4,0.0006314225061704856,Mouse
57,-12.90623538,Macrophage,0.0,mIL4,0.00440330884818708,Mouse
58,-12.06113734,Macrophage,0.0,mIL4,0.030031326997090005,Mouse
59,-11.2160393,Macrophage,0.2960381096,mIL4,0.1781780232580427,Mouse
60,-10.37094126,Macrophage,0.9550136779999999,mIL4,0.6034298117318628,Mouse
61,-9.525843224,Macrophage,1.0228752,mIL4,0.9156079354082073,Mouse
62,-8.680745184,Macrophage,1.17144609,mIL4,0.9886673575886818,Mouse
63,-7.835647144,Macrophage,0.8811527214,mIL4,1.0,Mouse
0,-10.0722,Macrophage,0.013288,mNeo4,0.004492561350709803,Mouse
1,-9.59512,Macrophage,0.026840000000000003,mNeo4,0.013315377338291811,Mouse
2,-9.118,Macrophage,0.06515,mNeo4,0.03856358707518491,Mouse
3,-8.64088,Macrophage,0.20989999999999998,mNeo4,0.10480879558439019,Mouse
4,-8.16376,Macrophage,0.50127,mNeo4,0.24522593195817,Mouse
5,-7.68664,Macrophage,0.8765900000000001,mNeo4,0.4430878863611145,Mouse
6,-7.20952,Macrophage,1.059839,mNeo4,0.6059617228351474,Mouse
7,-6.73239,Macrophage,0.8553507,mNeo4,0.6900403163761284,Mouse
8,-6.25527,Macrophage,1.17122,mNeo4,0.7217304723528039,Mouse
9,-5.77815,Macrophage,1.0204241,mNeo4,0.7275250737607595,Mouse
10,-5.30103,Macrophage,1.090459,mNeo4,0.7135945231095568,Mouse
11,-4.82391,Macrophage,1.14652,mNeo4,0.665905054631061,Mouse
12,-10.0722,Macrophage,0.01992,mNeo4,0.004492561350709803,Mouse
13,-9.59512,Macrophage,0.022719999999999997,mNeo4,0.013315377338291811,Mouse
14,-9.118,Macrophage,0.056749999999999995,mNeo4,0.03856358707518491,Mouse
15,-8.64088,Macrophage,0.15539999999999998,mNeo4,0.10480879558439019,Mouse
16,-8.16376,Macrophage,0.43012,mNeo4,0.24522593195817,Mouse
17,-7.68664,Macrophage,0.6523,mNeo4,0.4430878863611145,Mouse
18,-7.20952,Macrophage,0.6457305999999999,mNeo4,0.6059617228351474,Mouse
19,-6.73239,Macrophage,0.8869499999999999,mNeo4,0.6900403163761284,Mouse
20,-6.25527,Macrophage,0.77837,mNeo4,0.7217304723528039,Mouse
21,-5.77815,Macrophage,0.7920699999999999,mNeo4,0.7275250737607595,Mouse
22,-5.30103,Macrophage,0.900239,mNeo4,0.7135945231095568,Mouse
23,-4.82391,Macrophage,1.09834,mNeo4,0.665905054631061,Mouse
24,-10.0722,Macrophage,0.005850999999999999,mNeo4,0.004492561350709803,Mouse
25,-9.59512,Macrophage,0.022959999999999998,mNeo4,0.013315377338291811,Mouse
26,-9.118,Macrophage,0.23998666,mNeo4,0.03856358707518491,Mouse
27,-8.64088,Macrophage,0.24709,mNeo4,0.10480879558439019,Mouse
28,-8.16376,Macrophage,0.59167,mNeo4,0.24522593195817,Mouse
29,-7.68664,Macrophage,1.0361799999999999,mNeo4,0.4430878863611145,Mouse
30,-7.20952,Macrophage,1.27934,mNeo4,0.6059617228351474,Mouse
31,-6.73239,Macrophage,1.237239,mNeo4,0.6900403163761284,Mouse
32,-6.25527,Macrophage,1.25977,mNeo4,0.7217304723528039,Mouse
33,-5.77815,Macrophage,1.1225589999999999,mNeo4,0.7275250737607595,Mouse
34,-5.30103,Macrophage,1.09315,mNeo4,0.7135945231095568,Mouse
35,-4.82391,Macrophage,1.2841322,mNeo4,0.665905054631061,Mouse
36,-10.0722,Macrophage,0.0042970000000000005,mNeo4,0.004492561350709803,Mouse
37,-9.59512,Macrophage,0.009371,mNeo4,0.013315377338291811,Mouse
38,-9.118,Macrophage,0.04555,mNeo4,0.03856358707518491,Mouse
39,-8.64088,Macrophage,0.16261,mNeo4,0.10480879558439019,Mouse
40,-8.16376,Macrophage,0.450362,mNeo4,0.24522593195817,Mouse
41,-7.68664,Macrophage,0.7182559999999999,mNeo4,0.4430878863611145,Mouse
42,-7.20952,Macrophage,0.74405,mNeo4,0.6059617228351474,Mouse
43,-6.73239,Macrophage,0.80062,mNeo4,0.6900403163761284,Mouse
44,-6.25527,Macrophage,0.8272499999999999,mNeo4,0.7217304723528039,Mouse
45,-5.77815,Macrophage,0.8650199999999999,mNeo4,0.7275250737607595,Mouse
46,-4.82391,Macrophage,0.913025,mNeo4,0.665905054631061,Mouse
47,-11.21671628,Macrophage,0.0,mNeo4,0.0003239087642795404,Mouse
48,-10.37161824,Macrophage,0.0,mNeo4,0.0022614451779871163,Mouse
49,-9.526520196,Macrophage,0.0,mNeo4,0.01554616607213864,Mouse
50,-8.681422156,Macrophage,0.1286765399,mNeo4,0.09668328083759822,Mouse
51,-7.836324116,Macrophage,0.7075087256,mNeo4,0.38000642835620435,Mouse
52,-6.991226076,Macrophage,1.3046788040000001,mNeo4,0.6532650570065827,Mouse
53,-6.146128036,Macrophage,1.127299311,mNeo4,0.7247952067457132,Mouse
54,-5.301029996,Macrophage,1.267097444,mNeo4,0.713594522885708,Mouse
55,-11.21671628,Macrophage,0.0,mNeo4,0.0003239087642795404,Mouse
56,-10.37161824,Macrophage,0.0,mNeo4,0.0022614451779871163,Mouse
57,-9.526520196,Macrophage,0.0,mNeo4,0.01554616607213864,Mouse
58,-8.681422156,Macrophage,0.1198471842,mNeo4,0.09668328083759822,Mouse
59,-7.836324116,Macrophage,0.7047354023,mNeo4,0.38000642835620435,Mouse
60,-6.991226076,Macrophage,1.056268277,mNeo4,0.6532650570065827,Mouse
61,-6.146128036,Macrophage,1.209593435,mNeo4,0.7247952067457132,Mouse
62,-5.301029996,Macrophage,1.237666258,mNeo4,0.713594522885708,Mouse
0,-13.0206,A549,0.0,hIL4,0.0037050774477226742,Human
1,-12.4185,A549,0.0,hIL4,0.014660289989534376,Human
2,-11.8165,A549,0.00155518,hIL4,0.056186448014081444,Human
3,-11.2144,A549,0.1319957,hIL4,0.192612014468045,Human
4,-10.6124,A549,0.4892977,hIL4,0.490002405130751,Human
5,-10.0103,A549,0.9598362,hIL4,0.7981135813265187,Human
6,-9.40824,A549,1.137807,hIL4,0.94673347875601,Human
7,-8.80618,A549,1.027972,hIL4,0.9919830845239834,Human
8,-8.20412,A549,1.0266119999999999,hIL4,1.0,Human
9,-7.60206,A549,0.982289,hIL4,0.9863569320789176,Human
10,-7.0,A549,0.9021002,hIL4,0.9253650699073637,Human
11,-13.0206,A549,0.0,hIL4,0.0037050774477226742,Human
12,-12.4185,A549,0.0,hIL4,0.014660289989534376,Human
13,-11.8165,A549,0.015260180000000002,hIL4,0.056186448014081444,Human
14,-11.2144,A549,0.1521158,hIL4,0.192612014468045,Human
15,-10.6124,A549,0.5382858,hIL4,0.490002405130751,Human
16,-10.0103,A549,0.9149303999999999,hIL4,0.7981135813265187,Human
17,-9.40824,A549,1.110591,hIL4,0.94673347875601,Human
18,-8.80618,A549,0.9725691999999999,hIL4,0.9919830845239834,Human
19,-8.20412,A549,0.9547817999999999,hIL4,1.0,Human
20,-7.60206,A549,0.8057764000000001,hIL4,0.9863569320789176,Human
21,-13.0206,A549,0.0,hIL4,0.0037050774477226742,Human
22,-12.4185,A549,0.0,hIL4,0.014660289989534376,Human
23,-11.8165,A549,0.04267018,hIL4,0.056186448014081444,Human
24,-11.2144,A549,0.15940569999999998,hIL4,0.192612014468045,Human
25,-10.6124,A549,0.5058215,hIL4,0.490002405130751,Human
26,-10.0103,A549,0.8025688,hIL4,0.7981135813265187,Human
27,-9.40824,A549,1.132364,hIL4,0.94673347875601,Human
28,-8.80618,A549,1.021266,hIL4,0.9919830845239834,Human
29,-8.20412,A549,1.0526609999999998,hIL4,1.0,Human
30,-7.60206,A549,0.9324261,hIL4,0.9863569320789176,Human
31,-7.0,A549,0.9407852,hIL4,0.9253650699073637,Human
32,-13.3216,A549,0.09737391000000001,hIL4,0.0018560713954180487,Human
33,-12.4185,A549,0.054489869999999996,hIL4,0.014660289989534376,Human
34,-11.5154,A549,0.056255639999999996,hIL4,0.10646542971233966,Human
35,-10.6124,A549,0.2379041,hIL4,0.490002405130751,Human
36,-9.70927,A549,0.7982358,hIL4,0.8914729205439916,Human
37,-8.80618,A549,0.925301,hIL4,0.9919830845239834,Human
38,-7.90309,A549,0.8975622,hIL4,0.9964275286501778,Human
39,-7.0,A549,0.9445378,hIL4,0.9253650699073637,Human
40,-13.3216,A549,0.08113974,hIL4,0.0018560713954180487,Human
41,-12.4185,A549,0.04457979,hIL4,0.014660289989534376,Human
42,-11.5154,A549,0.05557111,hIL4,0.10646542971233966,Human
43,-10.6124,A549,0.2346604,hIL4,0.490002405130751,Human
44,-9.70927,A549,0.8406375,hIL4,0.8914729205439916,Human
45,-8.80618,A549,0.9849403999999999,hIL4,0.9919830845239834,Human
46,-7.90309,A549,0.9447867,hIL4,0.9964275286501778,Human
47,-7.0,A549,1.039998,hIL4,0.9253650699073637,Human
48,-13.3216,A549,0.1056038,hIL4,0.0018560713954180487,Human
49,-12.4185,A549,0.06350539999999999,hIL4,0.014660289989534376,Human
50,-11.5154,A549,0.08188648999999999,hIL4,0.10646542971233966,Human
51,-10.6124,A549,0.2769999,hIL4,0.490002405130751,Human
52,-9.70927,A549,0.9552646,hIL4,0.8914729205439916,Human
53,-8.80618,A549,1.112449,hIL4,0.9919830845239834,Human
54,-7.90309,A549,1.014531,hIL4,0.9964275286501778,Human
55,-7.0,A549,1.158585,hIL4,0.9253650699073637,Human
56,-12.0,A549,0.03200822896,hIL4,0.03754391313245622,Human
57,-11.0,A549,0.04513825861,hIL4,0.28131057188346015,Human
58,-10.0,A549,0.19362255699999997,hIL4,0.8020521421230541,Human
59,-9.0,A549,0.7965753010000001,hIL4,0.9834711891772397,Human
60,-8.0,A549,1.0350940880000001,hIL4,0.9981599072053918,Human
61,-7.0,A549,0.9629091789,hIL4,0.9253650699073637,Human
62,-12.0,A549,0.05439583712,hIL4,0.03754391313245622,Human
63,-11.0,A549,0.04598535729,hIL4,0.28131057188346015,Human
64,-10.0,A549,0.17383675199999998,hIL4,0.8020521421230541,Human
65,-9.0,A549,0.7652326496,hIL4,0.9834711891772397,Human
66,-8.0,A549,1.011798875,hIL4,0.9981599072053918,Human
67,-7.0,A549,0.9465722757,hIL4,0.9253650699073637,Human
68,-12.0,A549,0.051430991710000006,hIL4,0.03754391313245622,Human
69,-11.0,A549,0.038179947959999995,hIL4,0.28131057188346015,Human
70,-10.0,A549,0.1817026684,hIL4,0.8020521421230541,Human
71,-9.0,A549,0.7950021177000001,hIL4,0.9834711891772397,Human
72,-8.0,A549,1.037816906,hIL4,0.9981599072053918,Human
73,-7.0,A549,1.005808677,hIL4,0.9253650699073637,Human
74,-13.44705875,A549,0.0,hIL4,0.0013910292036735342,Human
75,-12.6689075,A549,0.0,hIL4,0.008289084970109606,Human
76,-11.89075625,A549,0.0,hIL4,0.047773788625004976,Human
77,-11.112605,A549,0.0,hIL4,0.231809540920767,Human
78,-10.33445375,A549,0.1271198724,hIL4,0.6475686615088088,Human
79,-9.556302501,A549,0.4754312219,hIL4,0.9235036867925439,Human
80,-8.77815125,A549,1.238730251,hIL4,0.9929009026682354,Human
81,-8.0,A549,0.7612697491999999,hIL4,0.9981599072053918,Human
82,-13.44705875,A549,0.00207492795,hIL4,0.0013910292036735342,Human
83,-12.6689075,A549,0.0,hIL4,0.008289084970109606,Human
84,-11.89075625,A549,0.0,hIL4,0.047773788625004976,Human
85,-11.112605,A549,0.005072046110000001,hIL4,0.231809540920767,Human
86,-10.33445375,A549,0.3156195965,hIL4,0.6475686615088088,Human
87,-9.556302501,A549,0.7387896254,hIL4,0.9235036867925439,Human
88,-8.77815125,A549,0.904092219,hIL4,0.9929009026682354,Human
89,-8.0,A549,0.9572334294,hIL4,0.9981599072053918,Human
90,-13.44705875,A549,0.0,hIL4,0.0013910292036735342,Human
91,-12.6689075,A549,0.0,hIL4,0.008289084970109606,Human
92,-11.89075625,A549,0.0,hIL4,0.047773788625004976,Human
93,-11.112605,A549,0.0,hIL4,0.231809540920767,Human
94,-10.33445375,A549,0.3012103746,hIL4,0.6475686615088088,Human
95,-9.556302501,A549,0.6901440922000001,hIL4,0.9235036867925439,Human
96,-8.77815125,A549,0.928184438,hIL4,0.9929009026682354,Human
97,-8.0,A549,1.210489914,hIL4,0.9981599072053918,Human
0,-13.0206,A549,0.0,hNeo4,2.2390144497151993e-06,Human
1,-12.4185,A549,0.0,hNeo4,8.949981956147607e-06,Human
2,-11.8165,A549,0.0,hNeo4,3.5685030647410257e-05,Human
3,-11.2144,A549,0.0,hNeo4,0.00014102027901519932,Human
4,-10.6124,A549,0.0,hNeo4,0.0005378893706100036,Human
5,-10.0103,A549,0.0,hNeo4,0.0018154679822214325,Human
6,-9.40824,A549,0.0,hNeo4,0.004468508340111516,Human
7,-8.80618,A549,0.0,hNeo4,0.007040764475976492,Human
8,-8.20412,A549,0.0,hNeo4,0.008224285379977927,Human
9,-7.60206,A549,0.0,hNeo4,0.008584870465166386,Human
10,-7.0,A549,0.0,hNeo4,0.00867922468491266,Human
11,-13.0206,A549,0.0,hNeo4,2.2390144497151993e-06,Human
12,-12.4185,A549,0.0,hNeo4,8.949981956147607e-06,Human
13,-11.8165,A549,0.0,hNeo4,3.5685030647410257e-05,Human
14,-11.2144,A549,0.0,hNeo4,0.00014102027901519932,Human
15,-10.6124,A549,0.0,hNeo4,0.0005378893706100036,Human
16,-10.0103,A549,0.0,hNeo4,0.0018154679822214325,Human
17,-9.40824,A549,0.0,hNeo4,0.004468508340111516,Human
18,-8.80618,A549,0.0,hNeo4,0.007040764475976492,Human
19,-8.20412,A549,0.0,hNeo4,0.008224285379977927,Human
20,-7.60206,A549,0.0,hNeo4,0.008584870465166386,Human
21,-7.0,A549,0.0,hNeo4,0.00867922468491266,Human
22,-13.0206,A549,0.0,hNeo4,2.2390144497151993e-06,Human
23,-12.4185,A549,0.0,hNeo4,8.949981956147607e-06,Human
24,-11.8165,A549,0.0,hNeo4,3.5685030647410257e-05,Human
25,-11.2144,A549,0.0,hNeo4,0.00014102027901519932,Human
26,-10.6124,A549,0.0,hNeo4,0.0005378893706100036,Human
27,-10.0103,A549,0.0,hNeo4,0.0018154679822214325,Human
28,-9.40824,A549,0.0,hNeo4,0.004468508340111516,Human
29,-8.80618,A549,0.0205089,hNeo4,0.007040764475976492,Human
30,-8.20412,A549,0.0,hNeo4,0.008224285379977927,Human
31,-7.60206,A549,0.0,hNeo4,0.008584870465166386,Human
32,-7.0,A549,0.0,hNeo4,0.00867922468491266,Human
33,-11.5154,A549,0.06455552,hNeo4,7.109029948449397e-05,Human
34,-10.6124,A549,0.07210865,hNeo4,0.0005378893706100036,Human
35,-9.70927,A549,0.05599894,hNeo4,0.0030048113992282056,Human
36,-8.80618,A549,0.057064630000000005,hNeo4,0.007040764475976492,Human
37,-7.90309,A549,0.04794798,hNeo4,0.008461279328561085,Human
38,-7.0,A549,0.00889885,hNeo4,0.00867922468491266,Human
39,-6.09691,A549,0.040799339999999996,hNeo4,0.008699502465675982,Human
40,-11.5154,A549,0.06062728,hNeo4,7.109029948449397e-05,Human
41,-10.6124,A549,0.0617863,hNeo4,0.0005378893706100036,Human
42,-9.70927,A549,0.117443,hNeo4,0.0030048113992282056,Human
43,-8.80618,A549,0.04510097,hNeo4,0.007040764475976492,Human
44,-7.90309,A549,0.03689443,hNeo4,0.008461279328561085,Human
45,-7.0,A549,0.015012909999999999,hNeo4,0.00867922468491266,Human
46,-6.09691,A549,0.031495999999999996,hNeo4,0.008699502465675982,Human
47,-11.5154,A549,0.00952892,hNeo4,7.109029948449397e-05,Human
48,-10.6124,A549,0.05918043,hNeo4,0.0005378893706100036,Human
49,-9.70927,A549,0.08877843,hNeo4,0.0030048113992282056,Human
50,-8.80618,A549,0.0,hNeo4,0.007040764475976492,Human
51,-7.90309,A549,0.01464731,hNeo4,0.008461279328561085,Human
52,-7.0,A549,0.01022123,hNeo4,0.00867922468491266,Human
53,-6.09691,A549,0.03010361,hNeo4,0.008699502465675982,Human
54,-11.44705875,A549,0.0,hNeo4,8.308987602857286e-05,Human
55,-10.6689075,A549,0.0,hNeo4,0.0004758488662577166,Human
56,-9.890756252,A549,0.0,hNeo4,0.0022426615158248754,Human
57,-9.112605002,A549,0.0,hNeo4,0.005883597034379306,Human
58,-8.334453751,A549,0.0,hNeo4,0.008066110349413874,Human
59,-7.556302501,A549,0.02840325782,hNeo4,0.008597411665840961,Human
60,-6.77815125,A549,0.0,hNeo4,0.008691325950406783,Human
61,-6.0,A549,0.01635753884,hNeo4,0.00869805883924922,Human
62,-11.44705875,A549,0.02276124665,hNeo4,8.308987602857286e-05,Human
63,-10.6689075,A549,0.02727400931,hNeo4,0.0004758488662577166,Human
64,-9.890756252,A549,0.04690452687,hNeo4,0.0022426615158248754,Human
65,-9.112605002,A549,0.0,hNeo4,0.005883597034379306,Human
66,-8.334453751,A549,0.0,hNeo4,0.008066110349413874,Human
67,-7.556302501,A549,0.08436045692000001,hNeo4,0.008597411665840961,Human
68,-6.77815125,A549,0.04351995487,hNeo4,0.008691325950406783,Human
69,-6.0,A549,0.07285291214,hNeo4,0.00869805883924922,Human
70,-11.44705875,A549,0.02580736144,hNeo4,8.308987602857286e-05,Human
71,-10.6689075,A549,0.01328444507,hNeo4,0.0004758488662577166,Human
72,-9.890756252,A549,0.044535326470000004,hNeo4,0.0022426615158248754,Human
73,-9.112605002,A549,0.0,hNeo4,0.005883597034379306,Human
74,-8.334453751,A549,0.0,hNeo4,0.008066110349413874,Human
75,-7.556302501,A549,0.07082216895,hNeo4,0.008597411665840961,Human
76,-6.77815125,A549,0.03528416302,hNeo4,0.008691325950406783,Human
77,-6.0,A549,0.06608376816,hNeo4,0.00869805883924922,Human
0,-13.3216,A549,0.1044759,hIL13,0.00012940293231958837,Human
1,-12.4185,A549,0.054466539999999994,hIL13,0.0010343809393642525,Human
2,-11.5154,A549,0.09437910000000001,hIL13,0.008220201683912185,Human
3,-10.6124,A549,0.0712141,hIL13,0.0624272008198086,Human
4,-9.70927,A549,0.21739940000000002,hIL13,0.35569415753061173,Human
5,-8.80618,A549,0.7744485,hIL13,0.8606568896098403,Human
6,-7.90309,A549,0.9607796999999999,hIL13,1.0356551228969226,Human
7,-7.0,A549,0.9497495,hIL13,0.9805068868184834,Human
8,-13.3216,A549,0.09122095,hIL13,0.00012940293231958837,Human
9,-12.4185,A549,0.055843369999999996,hIL13,0.0010343809393642525,Human
10,-11.5154,A549,0.09230997,hIL13,0.008220201683912185,Human
11,-10.6124,A549,0.06809484,hIL13,0.0624272008198086,Human
12,-9.70927,A549,0.20510130000000001,hIL13,0.35569415753061173,Human
13,-8.80618,A549,0.7425168999999999,hIL13,0.8606568896098403,Human
14,-7.90309,A549,0.9749137,hIL13,1.0356551228969226,Human
15,-7.0,A549,0.9813388999999999,hIL13,0.9805068868184834,Human
16,-13.3216,A549,0.08286661000000001,hIL13,0.00012940293231958837,Human
17,-12.4185,A549,0.07550795,hIL13,0.0010343809393642525,Human
18,-11.5154,A549,0.091641,hIL13,0.008220201683912185,Human
19,-10.6124,A549,0.07155636,hIL13,0.0624272008198086,Human
20,-9.70927,A549,0.2313778,hIL13,0.35569415753061173,Human
21,-8.80618,A549,0.7831762000000001,hIL13,0.8606568896098403,Human
22,-7.90309,A549,0.9690641,hIL13,1.0356551228969226,Human
23,-7.0,A549,0.9637979,hIL13,0.9805068868184834,Human
24,-12.0,A549,0.0942094754,hIL13,0.0027071207061478424,Human
25,-11.0,A549,0.0811399528,hIL13,0.026474769657849513,Human
26,-10.0,A549,0.1131481818,hIL13,0.2169452645639396,Human
27,-9.0,A549,0.6076117868,hIL13,0.772774853898982,Human
28,-8.0,A549,0.9403400496000001,hIL13,1.0302341837820346,Human
29,-7.0,A549,0.896411932,hIL13,0.9805068868184834,Human
30,-12.0,A549,0.09783989835,hIL13,0.0027071207061478424,Human
31,-11.0,A549,0.07938524838,hIL13,0.026474769657849513,Human
32,-10.0,A549,0.11689961880000001,hIL13,0.2169452645639396,Human
33,-9.0,A549,0.6131179282,hIL13,0.772774853898982,Human
34,-8.0,A549,0.9459066980999999,hIL13,1.0302341837820346,Human
35,-7.0,A549,0.900102862,hIL13,0.9805068868184834,Human
36,-12.0,A549,0.08132147395,hIL13,0.0027071207061478424,Human
37,-11.0,A549,0.07266896593,hIL13,0.026474769657849513,Human
38,-10.0,A549,0.10425364549999999,hIL13,0.2169452645639396,Human
39,-9.0,A549,0.5892781509,hIL13,0.772774853898982,Human
40,-8.0,A549,0.8670055060999999,hIL13,1.0302341837820346,Human
41,-7.0,A549,0.8390512495,hIL13,0.9805068868184834,Human
42,-12.44705875,A549,0.05304222846,hIL13,0.0009686083219245681,Human
43,-11.6689075,A549,0.0,hIL13,0.005785740604049341,Human
44,-10.89075625,A549,0.0029429881600000003,hIL13,0.03381004681493923,Human
45,-10.112605,A549,0.0,hIL13,0.17543513852898873,Human
46,-9.334453751,A549,0.07165833961,hIL13,0.5810665536149989,Human
47,-8.556302501,A549,0.4271439327,hIL13,0.9435353001909954,Human
48,-7.77815125,A549,0.6053658203,hIL13,1.0394821261662044,Human
49,-7.0,A549,0.7274656081,hIL13,0.9805068868184834,Human
50,-12.44705875,A549,0.06845296854999999,hIL13,0.0009686083219245681,Human
51,-11.6689075,A549,0.02569454238,hIL13,0.005785740604049341,Human
52,-10.89075625,A549,0.05356085178,hIL13,0.03381004681493923,Human
53,-10.112605,A549,0.02152023692,hIL13,0.17543513852898873,Human
54,-9.334453751,A549,0.1747285291,hIL13,0.5810665536149989,Human
55,-8.556302501,A549,0.6134818784,hIL13,0.9435353001909954,Human
56,-7.77815125,A549,0.8881963052,hIL13,1.0394821261662044,Human
57,-7.0,A549,0.9902975603,hIL13,0.9805068868184834,Human
58,-12.44705875,A549,0.0753349316,hIL13,0.0009686083219245681,Human
59,-11.6689075,A549,0.0135100832,hIL13,0.005785740604049341,Human
60,-10.89075625,A549,0.06202228177,hIL13,0.03381004681493923,Human
61,-10.112605,A549,0.0155408264,hIL13,0.17543513852898873,Human
62,-9.334453751,A549,0.1787900155,hIL13,0.5810665536149989,Human
63,-8.556302501,A549,0.6466506839999999,hIL13,0.9435353001909954,Human
64,-7.77815125,A549,0.8150895501,hIL13,1.0394821261662044,Human
65,-7.0,A549,0.9928923988,hIL13,0.9805068868184834,Human
0,-12.0206,3T3,0.0,mIL4,0.03283260899979646,Mouse
1,-11.4185,3T3,0.0,mIL4,0.11957257591070908,Mouse
2,-10.8165,3T3,0.0,mIL4,0.3520564342458038,Mouse
3,-10.2144,3T3,0.0,mIL4,0.685170751538164,Mouse
4,-9.61236,3T3,0.4560572,mIL4,0.8974260636062175,Mouse
5,-9.0103,3T3,0.8527937,mIL4,0.9727644142856727,Mouse
6,-8.40824,3T3,0.9904246999999999,mIL4,0.9936036963358236,Mouse
