,Experimental,Ligand,Predicted,Cell,Animal,Concentration
12,0.2699363534,hIL13,0.18060875570841653,Macrophage,Human,-9.890756252
13,0.7538031311000001,hIL13,0.4892885792309074,Macrophage,Human,-9.112605002
14,0.9278264656999999,hIL13,0.6819467744998556,Macrophage,Human,-8.334453751
15,0.8303623958,hIL13,0.7148917909501877,Macrophage,Human,-7.556302501
0,0.00943415,mIL4,0.002008045117603745,Macrophage,Mouse,-13.2483
1,0.011704019999999999,mIL4,0.005999794777954878,Macrophage,Mouse,-12.7712
2,0.030584129999999998,mIL4,0.01778552694003049,Macrophage,Mouse,-12.2941
3,0.06566071,mIL4,0.051524972196215976,Macrophage,Mouse,-11.817
4,0.2448031,mIL4,0.14018215529924247,Macrophage,Mouse,-11.3398
5,0.5819378,mIL4,0.3285915492829775,Macrophage,Mouse,-10.8627
6,0.9608996000000001,mIL4,0.5953098843403491,Macrophage,Mouse,-10.3856
7,1.013367,mIL4,0.8161452074643133,Macrophage,Mouse,-9.90849
8,0.873356,mIL4,0.9313089728707469,Macrophage,Mouse,-9.43136
9,1.0251649999999999,mIL4,0.9772708721256724,Macrophage,Mouse,-8.95424
10,0.9538890999999999,mIL4,0.9936060789697096,Macrophage,Mouse,-8.47712
11,1.064321,mIL4,0.9991414257941238,Macrophage,Mouse,-8.0
12,0.02224945,mIL4,0.002008045117603745,Macrophage,Mouse,-13.2483
13,0.02350261,mIL4,0.005999794777954878,Macrophage,Mouse,-12.7712
14,0.02579612,mIL4,0.01778552694003049,Macrophage,Mouse,-12.2941
15,0.07823957,mIL4,0.051524972196215976,Macrophage,Mouse,-11.817
16,0.2869139,mIL4,0.14018215529924247,Macrophage,Mouse,-11.3398
17,0.6711484,mIL4,0.3285915492829775,Macrophage,Mouse,-10.8627
18,0.8541094,mIL4,0.5953098843403491,Macrophage,Mouse,-10.3856
19,0.9412747,mIL4,0.8161452074643133,Macrophage,Mouse,-9.90849
20,0.9910463,mIL4,0.9313089728707469,Macrophage,Mouse,-9.43136
21,1.093344,mIL4,0.9772708721256724,Macrophage,Mouse,-8.95424
22,1.091228,mIL4,0.9936060789697096,Macrophage,Mouse,-8.47712
23,1.085742,mIL4,0.9991414257941238,Macrophage,Mouse,-8.0
24,0.00497105,mIL4,0.002008045117603745,Macrophage,Mouse,-13.2483
25,0.00811658,mIL4,0.005999794777954878,Macrophage,Mouse,-12.7712
26,0.02711143,mIL4,0.01778552694003049,Macrophage,Mouse,-12.2941
27,0.06493261,mIL4,0.051524972196215976,Macrophage,Mouse,-11.817
28,0.3184188,mIL4,0.14018215529924247,Macrophage,Mouse,-11.3398
29,0.6758852000000001,mIL4,0.3285915492829775,Macrophage,Mouse,-10.8627
30,0.9710496000000001,mIL4,0.5953098843403491,Macrophage,Mouse,-10.3856
31,1.0074379999999998,mIL4,0.8161452074643133,Macrophage,Mouse,-9.90849
32,0.9685781,mIL4,0.9313089728707469,Macrophage,Mouse,-9.43136
33,1.1097709999999998,mIL4,0.9772708721256724,Macrophage,Mouse,-8.95424
34,0.9728283000000001,mIL4,0.9936060789697096,Macrophage,Mouse,-8.47712
35,1.079196,mIL4,0.9991414257941238,Macrophage,Mouse,-8.0
36,0.0023310600000000002,mIL4,0.002008045117603745,Macrophage,Mouse,-13.2483
37,0.16473749999999998,mIL4,0.005999794777954878,Macrophage,Mouse,-12.7712
38,0.010335289999999999,mIL4,0.01778552694003049,Macrophage,Mouse,-12.2941
39,0.04516074,mIL4,0.051524972196215976,Macrophage,Mouse,-11.817
40,0.2768155,mIL4,0.14018215529924247,Macrophage,Mouse,-11.3398
41,0.6747244000000001,mIL4,0.3285915492829775,Macrophage,Mouse,-10.8627
42,0.9421969,mIL4,0.5953098843403491,Macrophage,Mouse,-10.3856
43,0.9083450999999999,mIL4,0.8161452074643133,Macrophage,Mouse,-9.90849
44,1.113731,mIL4,0.9313089728707469,Macrophage,Mouse,-9.43136
45,1.042114,mIL4,0.9772708721256724,Macrophage,Mouse,-8.95424
46,1.0061,mIL4,0.9936060789697096,Macrophage,Mouse,-8.47712
47,1.088773,mIL4,0.9991414257941238,Macrophage,Mouse,-8.0
48,0.0,mIL4,0.0006314478462221662,Macrophage,Mouse,-13.75133342
49,0.0,mIL4,0.004403484867112074,Macrophage,Mouse,-12.90623538
50,0.00942363928,mIL4,0.030032495349627916,Macrophage,Mouse,-12.06113734
51,0.2875483445,mIL4,0.17818385334461162,Macrophage,Mouse,-11.2160393
52,0.9373549665,mIL4,0.6034388466564428,Macrophage,Mouse,-10.37094126
53,1.04132629,mIL4,0.9156097382885235,Macrophage,Mouse,-9.525843224
54,0.9971795113999999,mIL4,0.9886664812266504,Macrophage,Mouse,-8.680745184
55,0.8860201868,mIL4,1.0,Macrophage,Mouse,-7.835647144
56,0.0,mIL4,0.0006314478462221662,Macrophage,Mouse,-13.75133342
57,0.0,mIL4,0.004403484867112074,Macrophage,Mouse,-12.90623538
58,0.0,mIL4,0.030032495349627916,Macrophage,Mouse,-12.06113734
59,0.2960381096,mIL4,0.17818385334461162,Macrophage,Mouse,-11.2160393
60,0.9550136779999999,mIL4,0.6034388466564428,Macrophage,Mouse,-10.37094126
61,1.0228752,mIL4,0.9156097382885235,Macrophage,Mouse,-9.525843224
62,1.17144609,mIL4,0.9886664812266504,Macrophage,Mouse,-8.680745184
63,0.8811527214,mIL4,1.0,Macrophage,Mouse,-7.835647144
0,0.013288,mNeo4,0.004498600026222968,Macrophage,Mouse,-10.0722
1,0.026840000000000003,mNeo4,0.01333283553066934,Macrophage,Mouse,-9.59512
2,0.06515,mNeo4,0.038610505579170305,Macrophage,Mouse,-9.118
3,0.20989999999999998,mNeo4,0.10491034252684901,Macrophage,Mouse,-8.64088
4,0.50127,mNeo4,0.24533487704416573,Macrophage,Mouse,-8.16376
5,0.8765900000000001,mNeo4,0.4429580307331721,Macrophage,Mouse,-7.68664
6,1.059839,mNeo4,0.6054192418389783,Macrophage,Mouse,-7.20952
7,0.8553507,mNeo4,0.6892176084599074,Macrophage,Mouse,-6.73239
8,1.17122,mNeo4,0.7208200606428212,Macrophage,Mouse,-6.25527
9,1.0204241,mNeo4,0.7266971882027436,Macrophage,Mouse,-5.77815
10,1.090459,mNeo4,0.7131200029930806,Macrophage,Mouse,-5.30103
11,1.14652,mNeo4,0.6663454777610722,Macrophage,Mouse,-4.82391
12,0.01992,mNeo4,0.004498600026222968,Macrophage,Mouse,-10.0722
13,0.022719999999999997,mNeo4,0.01333283553066934,Macrophage,Mouse,-9.59512
14,0.056749999999999995,mNeo4,0.038610505579170305,Macrophage,Mouse,-9.118
15,0.15539999999999998,mNeo4,0.10491034252684901,Macrophage,Mouse,-8.64088
16,0.43012,mNeo4,0.24533487704416573,Macrophage,Mouse,-8.16376
17,0.6523,mNeo4,0.4429580307331721,Macrophage,Mouse,-7.68664
18,0.6457305999999999,mNeo4,0.6054192418389783,Macrophage,Mouse,-7.20952
19,0.8869499999999999,mNeo4,0.6892176084599074,Macrophage,Mouse,-6.73239
20,0.77837,mNeo4,0.7208200606428212,Macrophage,Mouse,-6.25527
21,0.7920699999999999,mNeo4,0.7266971882027436,Macrophage,Mouse,-5.77815
22,0.900239,mNeo4,0.7131200029930806,Macrophage,Mouse,-5.30103
23,1.09834,mNeo4,0.6663454777610722,Macrophage,Mouse,-4.82391
24,0.005850999999999999,mNeo4,0.004498600026222968,Macrophage,Mouse,-10.0722
25,0.022959999999999998,mNeo4,0.01333283553066934,Macrophage,Mouse,-9.59512
26,0.23998666,mNeo4,0.038610505579170305,Macrophage,Mouse,-9.118
27,0.24709,mNeo4,0.10491034252684901,Macrophage,Mouse,-8.64088
28,0.59167,mNeo4,0.24533487704416573,Macrophage,Mouse,-8.16376
29,1.0361799999999999,mNeo4,0.4429580307331721,Macrophage,Mouse,-7.68664
30,1.27934,mNeo4,0.6054192418389783,Macrophage,Mouse,-7.20952
31,1.237239,mNeo4,0.6892176084599074,Macrophage,Mouse,-6.73239
32,1.25977,mNeo4,0.7208200606428212,Macrophage,Mouse,-6.25527
33,1.1225589999999999,mNeo4,0.7266971882027436,Macrophage,Mouse,-5.77815
34,1.09315,mNeo4,0.7131200029930806,Macrophage,Mouse,-5.30103
35,1.2841322,mNeo4,0.6663454777610722,Macrophage,Mouse,-4.82391
36,0.0042970000000000005,mNeo4,0.004498600026222968,Macrophage,Mouse,-10.0722
37,0.009371,mNeo4,0.01333283553066934,Macrophage,Mouse,-9.59512
38,0.04555,mNeo4,0.038610505579170305,Macrophage,Mouse,-9.118
39,0.16261,mNeo4,0.10491034252684901,Macrophage,Mouse,-8.64088
40,0.450362,mNeo4,0.24533487704416573,Macrophage,Mouse,-8.16376
41,0.7182559999999999,mNeo4,0.4429580307331721,Macrophage,Mouse,-7.68664
42,0.74405,mNeo4,0.6054192418389783,Macrophage,Mouse,-7.20952
43,0.80062,mNeo4,0.6892176084599074,Macrophage,Mouse,-6.73239
44,0.8272499999999999,mNeo4,0.7208200606428212,Macrophage,Mouse,-6.25527
45,0.8650199999999999,mNeo4,0.7266971882027436,Macrophage,Mouse,-5.77815
46,0.913025,mNeo4,0.6663454777610722,Macrophage,Mouse,-4.82391
47,0.0,mNeo4,0.00032434919989703917,Macrophage,Mouse,-11.21671628
48,0.0,mNeo4,0.00226450378321137,Macrophage,Mouse,-10.37161824
49,0.0,mNeo4,0.015566419333668959,Macrophage,Mouse,-9.526520196
50,0.1286765399,mNeo4,0.09677989265341413,Macrophage,Mouse,-8.681422156
51,0.7075087256,mNeo4,0.3799842623649483,Macrophage,Mouse,-7.836324116
52,1.3046788040000001,mNeo4,0.6525685266067568,Macrophage,Mouse,-6.991226076
53,1.127299311,mNeo4,0.7238877823687698,Macrophage,Mouse,-6.146128036
54,1.267097444,mNeo4,0.7131200027740264,Macrophage,Mouse,-5.301029996
55,0.0,mNeo4,0.00032434919989703917,Macrophage,Mouse,-11.21671628
56,0.0,mNeo4,0.00226450378321137,Macrophage,Mouse,-10.37161824
57,0.0,mNeo4,0.015566419333668959,Macrophage,Mouse,-9.526520196
58,0.1198471842,mNeo4,0.09677989265341413,Macrophage,Mouse,-8.681422156
59,0.7047354023,mNeo4,0.3799842623649483,Macrophage,Mouse,-7.836324116
60,1.056268277,mNeo4,0.6525685266067568,Macrophage,Mouse,-6.991226076
61,1.209593435,mNeo4,0.7238877823687698,Macrophage,Mouse,-6.146128036
62,1.237666258,mNeo4,0.7131200027740264,Macrophage,Mouse,-5.301029996
0,0.0,hIL4,0.00370938944741346,A549,Human,-13.0206
1,0.0,hIL4,0.014677159990331576,A549,Human,-12.4185
2,0.00155518,hIL4,0.05624831763115842,A549,Human,-11.8165
3,0.1319957,hIL4,0.19279274307297564,A549,Human,-11.2144
4,0.4892977,hIL4,0.49028834114831293,A549,Human,-10.6124
5,0.9598362,hIL4,0.7982863459665295,A549,Human,-10.0103
6,1.137807,hIL4,0.9467718371914353,A549,Human,-9.40824
7,1.027972,hIL4,0.9919743720762902,A549,Human,-8.80618
8,1.0266119999999999,hIL4,1.0,A549,Human,-8.20412
9,0.982289,hIL4,0.9864436497358983,A549,Human,-7.60206
10,0.9021002,hIL4,0.9257562410309338,A549,Human,-7.0
11,0.0,hIL4,0.00370938944741346,A549,Human,-13.0206
12,0.0,hIL4,0.014677159990331576,A549,Human,-12.4185
13,0.015260180000000002,hIL4,0.05624831763115842,A549,Human,-11.8165
14,0.1521158,hIL4,0.19279274307297564,A549,Human,-11.2144
15,0.5382858,hIL4,0.49028834114831293,A549,Human,-10.6124
16,0.9149303999999999,hIL4,0.7982863459665295,A549,Human,-10.0103
17,1.110591,hIL4,0.9467718371914353,A549,Human,-9.40824
18,0.9725691999999999,hIL4,0.9919743720762902,A549,Human,-8.80618
19,0.9547817999999999,hIL4,1.0,A549,Human,-8.20412
20,0.8057764000000001,hIL4,0.9864436497358983,A549,Human,-7.60206
21,0.3845177,hIL4,0.9257562410309338,A549,Human,-7.0
22,0.0,hIL4,0.00370938944741346,A549,Human,-13.0206
23,0.0,hIL4,0.014677159990331576,A549,Human,-12.4185
24,0.04267018,hIL4,0.05624831763115842,A549,Human,-11.8165
25,0.15940569999999998,hIL4,0.19279274307297564,A549,Human,-11.2144
26,0.5058215,hIL4,0.49028834114831293,A549,Human,-10.6124
27,0.8025688,hIL4,0.7982863459665295,A549,Human,-10.0103
28,1.132364,hIL4,0.9467718371914353,A549,Human,-9.40824
29,1.021266,hIL4,0.9919743720762902,A549,Human,-8.80618
30,1.0526609999999998,hIL4,1.0,A549,Human,-8.20412
31,0.9324261,hIL4,0.9864436497358983,A549,Human,-7.60206
32,0.9407852,hIL4,0.9257562410309338,A549,Human,-7.0
33,0.09737391000000001,hIL4,0.0018582356043845894,A549,Human,-13.3216
34,0.054489869999999996,hIL4,0.014677159990331576,A549,Human,-12.4185
35,0.056255639999999996,hIL4,0.10657627364419393,A549,Human,-11.5154
36,0.2379041,hIL4,0.49028834114831293,A549,Human,-10.6124
37,0.7982358,hIL4,0.891567052494905,A549,Human,-9.70927
38,0.925301,hIL4,0.9919743720762902,A549,Human,-8.80618
39,0.8975622,hIL4,0.996455864856889,A549,Human,-7.90309
40,0.9445378,hIL4,0.9257562410309338,A549,Human,-7.0
41,0.08113974,hIL4,0.0018582356043845894,A549,Human,-13.3216
42,0.04457979,hIL4,0.014677159990331576,A549,Human,-12.4185
43,0.05557111,hIL4,0.10657627364419393,A549,Human,-11.5154
44,0.2346604,hIL4,0.49028834114831293,A549,Human,-10.6124
45,0.8406375,hIL4,0.891567052494905,A549,Human,-9.70927
46,0.9849403999999999,hIL4,0.9919743720762902,A549,Human,-8.80618
47,0.9447867,hIL4,0.996455864856889,A549,Human,-7.90309
48,1.039998,hIL4,0.9257562410309338,A549,Human,-7.0
49,0.1056038,hIL4,0.0018582356043845894,A549,Human,-13.3216
50,0.06350539999999999,hIL4,0.014677159990331576,A549,Human,-12.4185
51,0.08188648999999999,hIL4,0.10657627364419393,A549,Human,-11.5154
52,0.2769999,hIL4,0.49028834114831293,A549,Human,-10.6124
53,0.9552646,hIL4,0.891567052494905,A549,Human,-9.70927
54,1.112449,hIL4,0.9919743720762902,A549,Human,-8.80618
55,1.014531,hIL4,0.996455864856889,A549,Human,-7.90309
56,1.158585,hIL4,0.9257562410309338,A549,Human,-7.0
57,0.03200822896,hIL4,0.03758609017404836,A549,Human,-12.0
58,0.04513825861,hIL4,0.2815447519192585,A549,Human,-11.0
59,0.19362255699999997,hIL4,0.8022220017279215,A549,Human,-10.0
60,0.7965753010000001,hIL4,0.9834703494159709,A549,Human,-9.0
61,1.0350940880000001,hIL4,0.998176613406861,A549,Human,-8.0
62,0.9629091789,hIL4,0.9257562410309338,A549,Human,-7.0
63,0.05439583712,hIL4,0.03758609017404836,A549,Human,-12.0
64,0.04598535729,hIL4,0.2815447519192585,A549,Human,-11.0
65,0.17383675199999998,hIL4,0.8022220017279215,A549,Human,-10.0
66,0.7652326496,hIL4,0.9834703494159709,A549,Human,-9.0
67,1.011798875,hIL4,0.998176613406861,A549,Human,-8.0
68,0.9465722757,hIL4,0.9257562410309338,A549,Human,-7.0
69,0.051430991710000006,hIL4,0.03758609017404836,A549,Human,-12.0
70,0.038179947959999995,hIL4,0.2815447519192585,A549,Human,-11.0
71,0.1817026684,hIL4,0.8022220017279215,A549,Human,-10.0
72,0.7950021177000001,hIL4,0.9834703494159709,A549,Human,-9.0
73,1.037816906,hIL4,0.998176613406861,A549,Human,-8.0
74,1.005808677,hIL4,0.9257562410309338,A549,Human,-7.0
75,0.0,hIL4,0.0013926519384019097,A549,Human,-13.44705875
76,0.0,hIL4,0.008298686506186618,A549,Human,-12.6689075
77,0.0,hIL4,0.047826874480356205,A549,Human,-11.89075625
78,0.0,hIL4,0.2320162053185788,A549,Human,-11.112605
79,0.1271198724,hIL4,0.6478249209788546,A549,Human,-10.33445375
80,0.4754312219,hIL4,0.9235662540803956,A549,Human,-9.556302501
81,1.238730251,hIL4,0.9928915028686601,A549,Human,-8.77815125
82,0.7612697491999999,hIL4,0.998176613406861,A549,Human,-8.0
83,0.00207492795,hIL4,0.0013926519384019097,A549,Human,-13.44705875
84,0.0,hIL4,0.008298686506186618,A549,Human,-12.6689075
85,0.0,hIL4,0.047826874480356205,A549,Human,-11.89075625
86,0.005072046110000001,hIL4,0.2320162053185788,A549,Human,-11.112605
87,0.3156195965,hIL4,0.6478249209788546,A549,Human,-10.33445375
88,0.7387896254,hIL4,0.9235662540803956,A549,Human,-9.556302501
89,0.904092219,hIL4,0.9928915028686601,A549,Human,-8.77815125
90,0.9572334294,hIL4,0.998176613406861,A549,Human,-8.0
91,0.0,hIL4,0.0013926519384019097,A549,Human,-13.44705875
92,0.0,hIL4,0.008298686506186618,A549,Human,-12.6689075
93,0.0,hIL4,0.047826874480356205,A549,Human,-11.89075625
94,0.0,hIL4,0.2320162053185788,A549,Human,-11.112605
95,0.3012103746,hIL4,0.6478249209788546,A549,Human,-10.33445375
96,0.6901440922000001,hIL4,0.9235662540803956,A549,Human,-9.556302501
97,0.928184438,hIL4,0.9928915028686601,A549,Human,-8.77815125
98,1.210489914,hIL4,0.998176613406861,A549,Human,-8.0
0,0.0,hNeo4,2.1930839931959387e-06,A549,Human,-13.0206
1,0.0,hNeo4,8.766269216251506e-06,A549,Human,-12.4185
2,0.0,hNeo4,3.4950702833107776e-05,A549,Human,-11.8165
3,0.0,hNeo4,0.00013808979051751143,A549,Human,-11.2144
4,0.0,hNeo4,0.0005263015495599623,A549,Human,-10.6124
5,0.0,hNeo4,0.001771915404238209,A549,Human,-10.0103
6,0.0,hNeo4,0.004338780953990461,A549,Human,-9.40824
7,0.0,hNeo4,0.006802292454052539,A549,Human,-8.80618
8,0.0,hNeo4,0.007927551298085039,A549,Human,-8.20412
9,0.0,hNeo4,0.008269368163831623,A549,Human,-7.60206
10,0.0,hNeo4,0.008358753370921481,A549,Human,-7.0
11,0.0,hNeo4,2.1930839931959387e-06,A549,Human,-13.0206
12,0.0,hNeo4,8.766269216251506e-06,A549,Human,-12.4185
13,0.0,hNeo4,3.4950702833107776e-05,A549,Human,-11.8165
14,0.0,hNeo4,0.00013808979051751143,A549,Human,-11.2144
15,0.0,hNeo4,0.0005263015495599623,A549,Human,-10.6124
16,0.0,hNeo4,0.001771915404238209,A549,Human,-10.0103
17,0.0,hNeo4,0.004338780953990461,A549,Human,-9.40824
18,0.0,hNeo4,0.006802292454052539,A549,Human,-8.80618
19,0.0,hNeo4,0.007927551298085039,A549,Human,-8.20412
20,0.0,hNeo4,0.008269368163831623,A549,Human,-7.60206
21,0.0,hNeo4,0.008358753370921481,A549,Human,-7.0
22,0.0,hNeo4,2.1930839931959387e-06,A549,Human,-13.0206
23,0.0,hNeo4,8.766269216251506e-06,A549,Human,-12.4185
24,0.0,hNeo4,3.4950702833107776e-05,A549,Human,-11.8165
25,0.0,hNeo4,0.00013808979051751143,A549,Human,-11.2144
26,0.0,hNeo4,0.0005263015495599623,A549,Human,-10.6124
27,0.0,hNeo4,0.001771915404238209,A549,Human,-10.0103
28,0.0,hNeo4,0.004338780953990461,A549,Human,-9.40824
29,0.0205089,hNeo4,0.006802292454052539,A549,Human,-8.80618
30,0.0,hNeo4,0.007927551298085039,A549,Human,-8.20412
31,0.0,hNeo4,0.008269368163831623,A549,Human,-7.60206
32,0.0,hNeo4,0.008358753370921481,A549,Human,-7.0
33,0.06455552,hNeo4,6.962255945843535e-05,A549,Human,-11.5154
34,0.07210865,hNeo4,0.0005263015495599623,A549,Human,-10.6124
35,0.05599894,hNeo4,0.0029259159452899954,A549,Human,-9.70927
36,0.057064630000000005,hNeo4,0.006802292454052539,A549,Human,-8.80618
37,0.04794798,hNeo4,0.008152261720572164,A549,Human,-7.90309
38,0.00889885,hNeo4,0.008358753370921481,A549,Human,-7.0
39,0.040799339999999996,hNeo4,0.008378160046293067,A549,Human,-6.09691
40,0.06062728,hNeo4,6.962255945843535e-05,A549,Human,-11.5154
41,0.0617863,hNeo4,0.0005263015495599623,A549,Human,-10.6124
42,0.117443,hNeo4,0.0029259159452899954,A549,Human,-9.70927
43,0.04510097,hNeo4,0.006802292454052539,A549,Human,-8.80618
44,0.03689443,hNeo4,0.008152261720572164,A549,Human,-7.90309
45,0.015012909999999999,hNeo4,0.008358753370921481,A549,Human,-7.0
46,0.031495999999999996,hNeo4,0.008378160046293067,A549,Human,-6.09691
47,0.00952892,hNeo4,6.962255945843535e-05,A549,Human,-11.5154
48,0.05918043,hNeo4,0.0005263015495599623,A549,Human,-10.6124
49,0.08877843,hNeo4,0.0029259159452899954,A549,Human,-9.70927
50,0.0,hNeo4,0.006802292454052539,A549,Human,-8.80618
51,0.01464731,hNeo4,0.008152261720572164,A549,Human,-7.90309
52,0.01022123,hNeo4,0.008358753370921481,A549,Human,-7.0
53,0.03010361,hNeo4,0.008378160046293067,A549,Human,-6.09691
54,0.0,hNeo4,8.137247349220739e-05,A549,Human,-11.44705875
55,0.0,hNeo4,0.00046565427570460457,A549,Human,-10.6689075
56,0.0,hNeo4,0.0021870321090766026,A549,Human,-9.890756252
57,0.0,hNeo4,0.005697090469266738,A549,Human,-9.112605002
58,0.0,hNeo4,0.007777460725261616,A549,Human,-8.334453751
59,0.02840325782,hNeo4,0.008281248661388043,A549,Human,-7.556302501
60,0.0,hNeo4,0.008370231783639444,A549,Human,-6.77815125
61,0.01635753884,hNeo4,0.00837685180017511,A549,Human,-6.0
62,0.02276124665,hNeo4,8.137247349220739e-05,A549,Human,-11.44705875
63,0.02727400931,hNeo4,0.00046565427570460457,A549,Human,-10.6689075
64,0.04690452687,hNeo4,0.0021870321090766026,A549,Human,-9.890756252
65,0.0,hNeo4,0.005697090469266738,A549,Human,-9.112605002
66,0.0,hNeo4,0.007777460725261616,A549,Human,-8.334453751
67,0.08436045692000001,hNeo4,0.008281248661388043,A549,Human,-7.556302501
68,0.04351995487,hNeo4,0.008370231783639444,A549,Human,-6.77815125
69,0.07285291214,hNeo4,0.00837685180017511,A549,Human,-6.0
70,0.02580736144,hNeo4,8.137247349220739e-05,A549,Human,-11.44705875
71,0.01328444507,hNeo4,0.00046565427570460457,A549,Human,-10.6689075
72,0.044535326470000004,hNeo4,0.0021870321090766026,A549,Human,-9.890756252
73,0.0,hNeo4,0.005697090469266738,A549,Human,-9.112605002
74,0.0,hNeo4,0.007777460725261616,A549,Human,-8.334453751
75,0.07082216895,hNeo4,0.008281248661388043,A549,Human,-7.556302501
76,0.03528416302,hNeo4,0.008370231783639444,A549,Human,-6.77815125
77,0.06608376816,hNeo4,0.00837685180017511,A549,Human,-6.0
0,0.1044759,hIL13,0.00012876747480269766,A549,Human,-13.3216
1,0.054466539999999994,hIL13,0.0010293071417054535,A549,Human,-12.4185
2,0.09437910000000001,hIL13,0.008180241614258404,A549,Human,-11.5154
3,0.0712141,hIL13,0.06214443573848486,A549,Human,-10.6124
4,0.21739940000000002,hIL13,0.35472289669402546,A549,Human,-9.70927
5,0.7744485,hIL13,0.8609959353436664,A549,Human,-8.80618
6,0.9607796999999999,hIL13,1.037307303425818,A549,Human,-7.90309
7,0.9497495,hIL13,0.9825885188584174,A549,Human,-7.0
8,0.09122095,hIL13,0.00012876747480269766,A549,Human,-13.3216
9,0.055843369999999996,hIL13,0.0010293071417054535,A549,Human,-12.4185
10,0.09230997,hIL13,0.008180241614258404,A549,Human,-11.5154
11,0.06809484,hIL13,0.06214443573848486,A549,Human,-10.6124
12,0.20510130000000001,hIL13,0.35472289669402546,A549,Human,-9.70927
13,0.7425168999999999,hIL13,0.8609959353436664,A549,Human,-8.80618
14,0.9749137,hIL13,1.037307303425818,A549,Human,-7.90309
15,0.9813388999999999,hIL13,0.9825885188584174,A549,Human,-7.0
16,0.08286661000000001,hIL13,0.00012876747480269766,A549,Human,-13.3216
17,0.07550795,hIL13,0.0010293071417054535,A549,Human,-12.4185
18,0.091641,hIL13,0.008180241614258404,A549,Human,-11.5154
19,0.07155636,hIL13,0.06214443573848486,A549,Human,-10.6124
20,0.2313778,hIL13,0.35472289669402546,A549,Human,-9.70927
21,0.7831762000000001,hIL13,0.8609959353436664,A549,Human,-8.80618
22,0.9690641,hIL13,1.037307303425818,A549,Human,-7.90309
23,0.9637979,hIL13,0.9825885188584174,A549,Human,-7.0
24,0.0942094754,hIL13,0.0026938695581226425,A549,Human,-12.0
25,0.0811399528,hIL13,0.026349026865386347,A549,Human,-11.0
26,0.1131481818,hIL13,0.2161680223041541,A549,Human,-10.0
27,0.6076117868,hIL13,0.772655215774327,A549,Human,-9.0
28,0.9403400496000001,hIL13,1.0318153021165095,A549,Human,-8.0
29,0.896411932,hIL13,0.9825885188584174,A549,Human,-7.0
30,0.09783989835,hIL13,0.0026938695581226425,A549,Human,-12.0
31,0.07938524838,hIL13,0.026349026865386347,A549,Human,-11.0
32,0.11689961880000001,hIL13,0.2161680223041541,A549,Human,-10.0
33,0.6131179282,hIL13,0.772655215774327,A549,Human,-9.0
34,0.9459066980999999,hIL13,1.0318153021165095,A549,Human,-8.0
35,0.900102862,hIL13,0.9825885188584174,A549,Human,-7.0
36,0.08132147395,hIL13,0.0026938695581226425,A549,Human,-12.0
37,0.07266896593,hIL13,0.026349026865386347,A549,Human,-11.0
38,0.10425364549999999,hIL13,0.2161680223041541,A549,Human,-10.0
39,0.5892781509,hIL13,0.772655215774327,A549,Human,-9.0
40,0.8670055060999999,hIL13,1.0318153021165095,A549,Human,-8.0
41,0.8390512495,hIL13,0.9825885188584174,A549,Human,-7.0
42,0.05304222846,hIL13,0.0009638567594352238,A549,Human,-12.44705875
43,0.0,hIL13,0.005757528791926844,A549,Human,-11.6689075
44,0.0029429881600000003,hIL13,0.0336509822916501,A549,Human,-10.89075625
45,0.0,hIL13,0.1747619527547425,A549,Human,-10.112605
46,0.07165833961,hIL13,0.5802866206079883,A549,Human,-9.334453751
47,0.4271439327,hIL13,0.9444028955480801,A549,Human,-8.556302501
48,0.6053658203,hIL13,1.0412115551760919,A549,Human,-7.77815125
49,0.7274656081,hIL13,0.9825885188584174,A549,Human,-7.0
50,0.06845296854999999,hIL13,0.0009638567594352238,A549,Human,-12.44705875
51,0.02569454238,hIL13,0.005757528791926844,A549,Human,-11.6689075
52,0.05356085178,hIL13,0.0336509822916501,A549,Human,-10.89075625
53,0.02152023692,hIL13,0.1747619527547425,A549,Human,-10.112605
54,0.1747285291,hIL13,0.5802866206079883,A549,Human,-9.334453751
55,0.6134818784,hIL13,0.9444028955480801,A549,Human,-8.556302501
56,0.8881963052,hIL13,1.0412115551760919,A549,Human,-7.77815125
57,0.9902975603,hIL13,0.9825885188584174,A549,Human,-7.0
58,0.0753349316,hIL13,0.0009638567594352238,A549,Human,-12.44705875
59,0.0135100832,hIL13,0.005757528791926844,A549,Human,-11.6689075
60,0.06202228177,hIL13,0.0336509822916501,A549,Human,-10.89075625
61,0.0155408264,hIL13,0.1747619527547425,A549,Human,-10.112605
62,0.1787900155,hIL13,0.5802866206079883,A549,Human,-9.334453751
63,0.6466506839999999,hIL13,0.9444028955480801,A549,Human,-8.556302501
64,0.8150895501,hIL13,1.0412115551760919,A549,Human,-7.77815125
65,0.9928923988,hIL13,0.9825885188584174,A549,Human,-7.0
0,0.0,mIL4,0.03283379440633113,3T3,Mouse,-12.0206
1,0.0,mIL4,0.1195764587583113,3T3,Mouse,-11.4185
2,0.0,mIL4,0.3520644396468005,3T3,Mouse,-10.8165
3,0.0,mIL4,0.6851767771776496,3T3,Mouse,-10.2144
4,0.4560572,mIL4,0.8974259918974773,3T3,Mouse,-9.61236
5,0.8527937,mIL4,0.9727613181690454,3T3,Mouse,-9.0103
6,0.9904246999999999,mIL4,0.9935998715610179,3T3,Mouse,-8.40824
